,registered_year,engine_capacity,kms_driven,max_power,seats,mileage,resale_price_Lakh,ID,prediction,city,insurance,transmission_type,owner_type,fuel_type,body_type,Date,erro_previsao,reclamacoes,previsao,lucro,prejuizo
11489,2019,1086,36808,70.0,5.0,20.0,4.26,12297,4.522699999999997,Chennai,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-11-20 21:49:43.781271780,0.26269999999999705,sem_reclamacao,0.26269999999999705,0.26269999999999705,
11490,2017,998,52791,70.0,5.0,20.0,3.99,12299,4.0910000000000055,Hyderabad,Zero Dep,Automatic,First Owner,Petrol,Hatchback,2023-11-20 22:30:19.657656260,0.10100000000000531,sem_reclamacao,0.10100000000000531,0.10100000000000531,
11491,2015,796,70000,50.0,5.0,22.0,2.3,12300,2.2576000000000023,Kolkata,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-11-20 23:10:55.534040736,0.04239999999999755,sem_reclamacao,-0.04239999999999755,,-0.04239999999999755
11492,2020,1198,77243,110.0,5.0,16.0,9.13,12301,9.394099999999998,Bangalore,Third Party insurance,Automatic,First Owner,Petrol,SUV,2023-11-20 23:51:31.410425216,0.26409999999999734,sem_reclamacao,0.26409999999999734,0.26409999999999734,
11493,2018,998,19000,70.0,5.0,22.0,4.25,12302,4.2446,Kolkata,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-11-21 00:32:07.286809696,0.005399999999999849,sem_reclamacao,-0.005399999999999849,,-0.005399999999999849
11494,2014,796,71000,50.0,5.0,22.0,2.21,12303,2.1632000000000007,Chandigarh,Third Party,Manual,Second Owner,Petrol,Hatchback,2023-11-21 01:12:43.163194172,0.04679999999999929,sem_reclamacao,-0.04679999999999929,,-0.04679999999999929
11495,2019,999,23439,70.0,5.0,24.0,4.88,12304,4.711599999999996,Bangalore,Third Party,Automatic,First Owner,Petrol,Hatchback,2023-11-21 01:53:19.039578652,0.16840000000000366,sem_reclamacao,-0.16840000000000366,,-0.16840000000000366
11496,2012,1197,70000,90.0,5.0,18.0,3.4,12305,3.1627,Delhi,Third Party insurance,Manual,Second Owner,Petrol,Hatchback,2023-11-21 02:33:54.915963128,0.23729999999999984,sem_reclamacao,-0.23729999999999984,,-0.23729999999999984
11497,2013,1248,74208,70.0,5.0,22.0,3.15,12306,3.083499999999999,Lucknow,Third Party,Manual,First Owner,Diesel,Hatchback,2023-11-21 03:14:30.792347608,0.06650000000000089,sem_reclamacao,-0.06650000000000089,,-0.06650000000000089
11498,2019,1462,66489,100.0,6.0,18.0,11.0,12307,10.3869,Hyderabad,Third Party insurance,Automatic,First Owner,Petrol,MUV,2023-11-21 03:55:06.668732088,0.6130999999999993,com_reclamacao,-0.6130999999999993,,-0.6130999999999993
11499,2019,1497,50000,110.0,5.0,22.0,8.5,12308,8.882800000000003,Hyderabad,Third Party insurance,Automatic,Second Owner,Diesel,SUV,2023-11-21 04:35:42.545116564,0.38280000000000314,sem_reclamacao,0.38280000000000314,0.38280000000000314,
11500,2015,624,70000,40.0,4.0,26.0,2.0,12309,1.8892,Pune,Third Party insurance,Automatic,Second Owner,Petrol,Hatchback,2023-11-21 05:16:18.421501044,0.11080000000000001,sem_reclamacao,-0.11080000000000001,,-0.11080000000000001
11501,2010,1197,42872,80.0,5.0,20.0,1.8,12310,1.9206000000000008,Pune,Third Party,Manual,Second Owner,Petrol,Hatchback,2023-11-21 05:56:54.297885520,0.1206000000000007,sem_reclamacao,0.1206000000000007,0.1206000000000007,
11502,2018,1198,40000,110.0,5.0,16.0,5.75,12311,5.9771,Kolkata,Third Party insurance,Manual,First Owner,Petrol,SUV,2023-11-21 06:37:30.174270000,0.22710000000000008,sem_reclamacao,0.22710000000000008,0.22710000000000008,
11503,2011,1991,65000,180.0,5.0,14.0,9.5,12312,9.2125,Bangalore,Third Party insurance,Automatic,Second Owner,Petrol,Sedan,2023-11-21 07:18:06.050654480,0.28749999999999964,sem_reclamacao,-0.28749999999999964,,-0.28749999999999964
11504,2016,1199,45429,90.0,5.0,20.0,5.95,12313,5.7592,Chennai,Comprehensive,Automatic,First Owner,Petrol,Hatchback,2023-11-21 07:58:41.927038956,0.1908000000000003,sem_reclamacao,-0.1908000000000003,,-0.1908000000000003
11505,2014,998,26262,70.0,5.0,24.0,2.61,12314,2.7776000000000045,Hyderabad,Not Available,Manual,First Owner,Petrol,Hatchback,2023-11-21 08:39:17.803423436,0.16760000000000463,sem_reclamacao,0.16760000000000463,0.16760000000000463,
11506,2018,1197,40769,80.0,5.0,18.0,5.46,12315,5.856599999999999,Bangalore,Third Party,Manual,First Owner,Petrol,Hatchback,2023-11-21 09:19:53.679807912,0.3965999999999994,sem_reclamacao,0.3965999999999994,0.3965999999999994,
11507,2017,1497,60000,110.0,5.0,22.0,6.5,12316,6.588600000000001,Pune,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-11-21 10:00:29.556192392,0.08860000000000134,sem_reclamacao,0.08860000000000134,0.08860000000000134,
11508,2010,1396,60000,100.0,5.0,16.0,1.5,12317,1.6408,Delhi,Third Party insurance,Automatic,Third Owner,Petrol,Hatchback,2023-11-21 10:41:05.432576868,0.14080000000000004,sem_reclamacao,0.14080000000000004,0.14080000000000004,
11509,2022,1197,8000,70.0,5.0,26.0,6.21,12318,6.977300000000003,Ahmedabad,Comprehensive,Automatic,First Owner,Petrol,Hatchback,2023-11-21 11:21:41.308961348,0.7673000000000032,com_reclamacao,0.7673000000000032,0.7673000000000032,
11510,2011,2982,180000,170.0,7.0,12.0,11.95,12319,11.577800000000016,Bangalore,Comprehensive,Manual,Second Owner,Diesel,SUV,2023-11-21 12:02:17.185345828,0.37219999999998343,sem_reclamacao,-0.37219999999998343,,-0.37219999999998343
11511,2016,1248,60000,70.0,5.0,26.0,6.1,12320,5.644700000000007,Jaipur,Third Party insurance,Manual,Second Owner,Diesel,Sedan,2023-11-21 12:42:53.061730304,0.45529999999999227,sem_reclamacao,-0.45529999999999227,,-0.45529999999999227
11512,2014,1497,55000,120.0,7.0,18.0,4.5,12321,4.3124,Kolkata,Comprehensive,Manual,First Owner,Petrol,MUV,2023-11-21 13:23:28.938114784,0.18759999999999977,sem_reclamacao,-0.18759999999999977,,-0.18759999999999977
11513,2016,2179,78295,140.0,7.0,16.0,13.26,12322,12.466999999999992,Bangalore,Comprehensive,Manual,First Owner,Diesel,SUV,2023-11-21 14:04:04.814499260,0.7930000000000081,com_reclamacao,-0.7930000000000081,,-0.7930000000000081
11514,2018,1198,25178,110.0,5.0,16.0,6.44,12323,6.605400000000008,Mumbai,Comprehensive,Manual,Second Owner,Petrol,SUV,2023-11-21 14:44:40.690883740,0.16540000000000799,sem_reclamacao,0.16540000000000799,0.16540000000000799,
11515,2019,1353,19000,140.0,5.0,16.0,17.45,12324,16.82830000000002,Bangalore,Comprehensive,Automatic,First Owner,Petrol,SUV,2023-11-21 15:25:16.567268220,0.6216999999999793,com_reclamacao,-0.6216999999999793,,-0.6216999999999793
11516,2019,1197,36543,80.0,5.0,18.0,7.5,12325,7.0731,Pune,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-11-21 16:05:52.443652696,0.42689999999999984,sem_reclamacao,-0.42689999999999984,,-0.42689999999999984
11517,2016,1199,62000,90.0,5.0,18.0,5.21,12326,4.980699999999995,Delhi,Third Party,Manual,First Owner,Petrol,Hatchback,2023-11-21 16:46:28.320037176,0.22930000000000472,sem_reclamacao,-0.22930000000000472,,-0.22930000000000472
11518,2017,1499,70996,110.0,5.0,16.0,6.08,12327,6.0487,Chennai,Third Party,Manual,First Owner,Petrol,SUV,2023-11-21 17:27:04.196421652,0.031299999999999883,sem_reclamacao,-0.031299999999999883,,-0.031299999999999883
11519,2013,1198,61000,90.0,5.0,20.0,1.9,12328,2.090500000000003,Kolkata,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-11-21 18:07:40.072806132,0.19050000000000322,sem_reclamacao,0.19050000000000322,0.19050000000000322,
11520,2014,1197,41810,90.0,5.0,22.0,3.75,12329,3.830700000000001,Delhi,Third Party,Manual,First Owner,Petrol,Sedan,2023-11-21 18:48:15.949190608,0.0807000000000011,sem_reclamacao,0.0807000000000011,0.0807000000000011,
11521,2011,1991,56000,150.0,5.0,18.0,2.55,12330,2.9385000000000043,Delhi,Third Party insurance,Manual,Second Owner,Diesel,Sedan,2023-11-21 19:28:51.825575088,0.3885000000000045,sem_reclamacao,0.3885000000000045,0.3885000000000045,
11522,2017,1197,58005,80.0,5.0,20.0,5.21,12331,4.966399999999994,Delhi,Third Party,Manual,First Owner,Petrol,Sedan,2023-11-21 20:09:27.701959568,0.24360000000000603,sem_reclamacao,-0.24360000000000603,,-0.24360000000000603
11523,2014,1197,107493,80.0,5.0,18.0,5.46,12332,4.632199999999994,Ahmedabad,Third Party,Manual,First Owner,Petrol,Hatchback,2023-11-21 20:50:03.578344044,0.8278000000000061,com_reclamacao,-0.8278000000000061,,-0.8278000000000061
11524,2015,1598,66850,100.0,5.0,16.0,5.65,12333,5.897299999999993,Bangalore,Comprehensive,Manual,First Owner,Petrol,Sedan,2023-11-21 21:30:39.454728524,0.24729999999999297,sem_reclamacao,0.24729999999999297,0.24729999999999297,
11525,2022,1198,10000,80.0,5.0,20.0,7.35,12334,7.144500000000007,Delhi,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-11-21 22:11:15.331113000,0.2054999999999927,sem_reclamacao,-0.2054999999999927,,-0.2054999999999927
11526,2020,998,34900,60.0,5.0,32.0,5.2,12335,5.398699999999999,Lucknow,Zero Dep,Manual,First Owner,CNG,Hatchback,2023-11-21 22:51:51.207497480,0.19869999999999877,sem_reclamacao,0.19869999999999877,0.19869999999999877,
11527,2020,1497,100000,120.0,5.0,20.0,10.8,12336,10.527799999999989,Gurgaon,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-11-21 23:32:27.083881960,0.2722000000000122,sem_reclamacao,-0.2722000000000122,,-0.2722000000000122
11528,2020,1197,15123,80.0,5.0,20.0,8.25,12337,7.795999999999999,Bangalore,Zero Dep,Automatic,First Owner,Petrol,Hatchback,2023-11-22 00:13:02.960266436,0.4540000000000006,sem_reclamacao,-0.4540000000000006,,-0.4540000000000006
11529,2019,1197,12000,80.0,5.0,22.0,7.1,12338,7.051600000000007,Delhi,Third Party insurance,Automatic,First Owner,Petrol,Sedan,2023-11-22 00:53:38.836650916,0.04839999999999289,sem_reclamacao,-0.04839999999999289,,-0.04839999999999289
11530,2018,1498,46830,100.0,5.0,26.0,7.0,12339,6.970999999999998,Chennai,Third Party insurance,Manual,Second Owner,Diesel,SUV,2023-11-22 01:34:14.713035392,0.02900000000000169,sem_reclamacao,-0.02900000000000169,,-0.02900000000000169
11531,2017,1198,59897,70.0,5.0,16.0,5.56,12340,5.804199999999998,Bangalore,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-11-22 02:14:50.589419872,0.24419999999999842,sem_reclamacao,0.24419999999999842,0.24419999999999842,
11532,2019,796,72598,50.0,5.0,32.0,3.55,12341,3.462800000000004,Delhi,Third Party insurance,Manual,First Owner,CNG,Hatchback,2023-11-22 02:55:26.465804352,0.08719999999999573,sem_reclamacao,-0.08719999999999573,,-0.08719999999999573
11533,2018,1995,32000,190.0,5.0,20.0,28.25,12342,32.1584,Mumbai,Comprehensive,Automatic,First Owner,Diesel,SUV,2023-11-22 03:36:02.342188828,3.9084000000000003,com_reclamacao,3.9084000000000003,3.9084000000000003,
11534,2012,1598,6200,100.0,5.0,16.0,3.61,12343,3.412300000000005,Mumbai,Third Party insurance,Manual,First Owner,Petrol,Sedan,2023-11-22 04:16:38.218573308,0.19769999999999488,sem_reclamacao,-0.19769999999999488,,-0.19769999999999488
11535,2012,1598,60000,100.0,5.0,16.0,2.8,12344,2.828200000000004,Mumbai,Third Party insurance,Manual,Third Owner,Petrol,Sedan,2023-11-22 04:57:14.094957784,0.028200000000004,sem_reclamacao,0.028200000000004,0.028200000000004,
11536,2019,998,35000,70.0,5.0,22.0,5.25,12345,5.1519,Delhi,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-11-22 05:37:49.971342264,0.09809999999999963,sem_reclamacao,-0.09809999999999963,,-0.09809999999999963
11537,2016,998,61981,70.0,5.0,20.0,4.01,12346,3.865899999999997,Pune,Third Party,Automatic,Second Owner,Petrol,Hatchback,2023-11-22 06:18:25.847726740,0.144100000000003,sem_reclamacao,-0.144100000000003,,-0.144100000000003
11538,2013,1498,85593,100.0,5.0,16.0,3.71,12347,3.770099999999997,Bangalore,Not Available,Manual,Second Owner,Petrol,Sedan,2023-11-22 06:59:01.724111220,0.060099999999997156,sem_reclamacao,0.060099999999997156,0.060099999999997156,
11539,2015,1197,59390,80.0,5.0,18.0,6.04,12348,5.766100000000005,Bangalore,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-11-22 07:39:37.600495700,0.2738999999999949,sem_reclamacao,-0.2738999999999949,,-0.2738999999999949
11540,2016,2179,80000,140.0,7.0,16.0,7.0,12349,7.9302,Kolkata,Third Party insurance,Manual,Second Owner,Diesel,SUV,2023-11-22 08:20:13.476880176,0.9302000000000001,com_reclamacao,0.9302000000000001,0.9302000000000001,
11541,2018,1497,40000,120.0,7.0,16.0,7.0,12350,7.670799999999999,Bangalore,Third Party insurance,Manual,First Owner,Petrol,SUV,2023-11-22 09:00:49.353264656,0.670799999999999,com_reclamacao,0.670799999999999,0.670799999999999,
11542,2012,1248,120000,70.0,5.0,22.0,3.8,12351,3.273100000000004,Chandigarh,Third Party insurance,Manual,First Owner,Diesel,Hatchback,2023-11-22 09:41:25.229649132,0.5268999999999959,com_reclamacao,-0.5268999999999959,,-0.5268999999999959
11543,2021,1956,32973,170.0,5.0,14.0,18.09,12352,19.70539999999998,Delhi,Third Party insurance,Automatic,First Owner,Diesel,SUV,2023-11-22 10:22:01.106033612,1.6153999999999797,com_reclamacao,1.6153999999999797,1.6153999999999797,
11544,2018,799,40000,50.0,5.0,26.0,3.5,12353,3.400100000000001,Jaipur,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-11-22 11:02:36.982418092,0.09989999999999899,sem_reclamacao,-0.09989999999999899,,-0.09989999999999899
11545,2018,1199,75292,90.0,5.0,18.0,6.0,12354,6.211100000000003,Gurgaon,Third Party,Automatic,Second Owner,Petrol,Hatchback,2023-11-22 11:43:12.858802568,0.21110000000000273,sem_reclamacao,0.21110000000000273,0.21110000000000273,
11546,2019,1498,73825,100.0,5.0,24.0,8.95,12355,8.897300000000008,Bangalore,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-11-22 12:23:48.735187048,0.052699999999990865,sem_reclamacao,-0.052699999999990865,,-0.052699999999990865
11547,2017,1582,42328,130.0,5.0,20.0,10.19,12356,9.998700000000015,Mumbai,Third Party,Manual,Second Owner,Diesel,SUV,2023-11-22 13:04:24.611571524,0.19129999999998404,sem_reclamacao,-0.19129999999998404,,-0.19129999999998404
11548,2022,999,20141,110.0,5.0,20.0,13.0,12357,12.863799999999996,Jaipur,Third Party,Manual,First Owner,Petrol,SUV,2023-11-22 13:45:00.487956004,0.1362000000000041,sem_reclamacao,-0.1362000000000041,,-0.1362000000000041
11549,2015,2179,70000,140.0,7.0,16.0,5.75,12358,6.3127,Mumbai,Third Party insurance,Manual,Second Owner,Diesel,SUV,2023-11-22 14:25:36.364340484,0.5627000000000004,com_reclamacao,0.5627000000000004,0.5627000000000004,
11550,2010,796,20000,50.0,5.0,20.0,1.25,12359,1.3590999999999998,Kolkata,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-11-22 15:06:12.240724960,0.10909999999999975,sem_reclamacao,0.10909999999999975,0.10909999999999975,
11551,2015,1198,80000,90.0,5.0,18.0,3.49,12360,3.681300000000004,Delhi,Third Party insurance,Manual,Second Owner,Petrol,Sedan,2023-11-22 15:46:48.117109440,0.19130000000000358,sem_reclamacao,0.19130000000000358,0.19130000000000358,
11552,2016,998,61337,70.0,5.0,26.0,4.19,12361,4.089600000000001,Hyderabad,Third Party,Automatic,First Owner,Petrol,Hatchback,2023-11-22 16:27:23.993493916,0.1003999999999996,sem_reclamacao,-0.1003999999999996,,-0.1003999999999996
11553,2021,1199,43668,80.0,5.0,20.0,5.67,12364,5.917800000000001,Hyderabad,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-11-22 17:07:59.869878396,0.2478000000000007,sem_reclamacao,0.2478000000000007,0.2478000000000007,
11554,2018,1498,86000,100.0,5.0,22.0,7.5,12365,7.263600000000001,Delhi,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-11-22 17:48:35.746262872,0.23639999999999883,sem_reclamacao,-0.23639999999999883,,-0.23639999999999883
11555,2020,1498,57952,120.0,5.0,18.0,13.17,12366,12.699699999999998,Bangalore,Third Party,Automatic,First Owner,Petrol,Sedan,2023-11-22 18:29:11.622647352,0.4703000000000017,sem_reclamacao,-0.4703000000000017,,-0.4703000000000017
11556,2015,1497,38170,120.0,7.0,18.0,4.75,12368,4.929999999999999,Kolkata,Comprehensive,Manual,First Owner,Petrol,MUV,2023-11-22 19:09:47.499031832,0.17999999999999883,sem_reclamacao,0.17999999999999883,0.17999999999999883,
11557,2018,2498,40000,100.0,6.0,16.0,7.93,12369,7.660799999999994,Delhi,Third Party insurance,Manual,Second Owner,Diesel,SUV,2023-11-22 19:50:23.375416308,0.2692000000000059,sem_reclamacao,-0.2692000000000059,,-0.2692000000000059
11558,2016,1197,53383,90.0,5.0,22.0,4.3,12371,4.611900000000004,Lucknow,Third Party insurance,Manual,Second Owner,Petrol,Sedan,2023-11-22 20:30:59.251800788,0.31190000000000406,sem_reclamacao,0.31190000000000406,0.31190000000000406,
11559,2019,2993,34000,260.0,5.0,16.0,72.9,12372,73.91489999999992,Delhi,Comprehensive,Automatic,First Owner,Diesel,SUV,2023-11-22 21:11:35.128185264,1.014899999999912,com_reclamacao,1.014899999999912,1.014899999999912,
11560,2012,1896,56142,100.0,5.0,16.0,6.5,12373,5.7887,Pune,Comprehensive,Automatic,First Owner,Diesel,Sedan,2023-11-22 21:52:11.004569744,0.7112999999999996,com_reclamacao,-0.7112999999999996,,-0.7112999999999996
11561,2021,999,30088,80.0,5.0,18.0,7.39,12374,7.050399999999995,Hyderabad,Zero Dep,Manual,First Owner,Petrol,Hatchback,2023-11-22 22:32:46.880954224,0.33960000000000434,sem_reclamacao,-0.33960000000000434,,-0.33960000000000434
11562,2010,1364,80321,90.0,5.0,22.0,3.0,12375,2.8424000000000005,Pune,Third Party insurance,Manual,Second Owner,Diesel,Sedan,2023-11-22 23:13:22.757338700,0.15759999999999952,sem_reclamacao,-0.15759999999999952,,-0.15759999999999952
11563,2017,2755,110000,170.0,7.0,12.0,17.5,12377,17.963,Ahmedabad,Third Party insurance,Automatic,First Owner,Diesel,MUV,2023-11-22 23:53:58.633723180,0.46300000000000097,sem_reclamacao,0.46300000000000097,0.46300000000000097,
11564,2014,1198,21005,70.0,5.0,18.0,3.44,12378,3.678899999999999,Bangalore,Comprehensive,Manual,Second Owner,Petrol,Hatchback,2023-11-23 00:34:34.510107656,0.23889999999999922,sem_reclamacao,0.23889999999999922,0.23889999999999922,
11565,2011,2179,120000,120.0,8.0,12.0,3.8,12379,3.8644000000000047,Jaipur,Third Party insurance,Manual,Fourth Owner,Diesel,SUV,2023-11-23 01:15:10.386492136,0.0644000000000049,sem_reclamacao,0.0644000000000049,0.0644000000000049,
11566,2018,1396,86930,90.0,5.0,22.0,7.43,12380,7.938899999999993,Lucknow,Zero Dep,Manual,First Owner,Diesel,SUV,2023-11-23 01:55:46.262876616,0.5088999999999935,com_reclamacao,0.5088999999999935,0.5088999999999935,
11567,2017,796,51757,40.0,5.0,34.0,3.25,12382,3.173300000000001,Pune,Not Available,Manual,First Owner,CNG,Hatchback,2023-11-23 02:36:22.139261092,0.07669999999999888,sem_reclamacao,-0.07669999999999888,,-0.07669999999999888
11568,2021,1956,48724,170.0,5.0,18.0,18.0,12383,18.339600000000004,Jaipur,Not Available,Manual,First Owner,Diesel,SUV,2023-11-23 03:16:58.015645572,0.33960000000000434,sem_reclamacao,0.33960000000000434,0.33960000000000434,
11569,2019,998,7267,70.0,5.0,24.0,5.0,12384,4.775599999999999,Chennai,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-11-23 03:57:33.892030048,0.22440000000000104,sem_reclamacao,-0.22440000000000104,,-0.22440000000000104
11570,2016,1498,120000,100.0,5.0,26.0,5.5,12385,4.8779,Delhi,Third Party insurance,Manual,First Owner,Diesel,Sedan,2023-11-23 04:38:09.768414528,0.6220999999999997,com_reclamacao,-0.6220999999999997,,-0.6220999999999997
11571,2014,2494,55000,100.0,8.0,12.0,7.99,12386,9.028500000000005,Kolkata,Comprehensive,Manual,Second Owner,Diesel,MUV,2023-11-23 05:18:45.644799004,1.0385000000000044,com_reclamacao,1.0385000000000044,1.0385000000000044,
11572,2012,1248,68000,90.0,7.0,20.0,5.25,12387,5.163399999999999,Pune,Third Party insurance,Manual,Second Owner,Diesel,MUV,2023-11-23 05:59:21.521183484,0.08660000000000068,sem_reclamacao,-0.08660000000000068,,-0.08660000000000068
11573,2021,1462,80000,100.0,6.0,20.0,10.5,12388,10.2984,Hyderabad,Third Party insurance,Manual,Second Owner,Petrol,MUV,2023-11-23 06:39:57.397567964,0.2015999999999991,sem_reclamacao,-0.2015999999999991,,-0.2015999999999991
11574,2011,1968,105000,170.0,5.0,14.0,7.5,12389,9.202800000000002,Hyderabad,Third Party insurance,Automatic,First Owner,Diesel,Sedan,2023-11-23 07:20:33.273952440,1.7028000000000016,com_reclamacao,1.7028000000000016,1.7028000000000016,
11575,2016,1120,110000,70.0,5.0,24.0,3.2,12390,3.445499999999996,Chennai,Third Party insurance,Manual,Fourth Owner,Diesel,Hatchback,2023-11-23 08:01:09.150336920,0.24549999999999583,sem_reclamacao,0.24549999999999583,0.24549999999999583,
11576,2018,1968,15000,140.0,5.0,20.0,21.4,12391,22.32400000000004,Delhi,Third Party insurance,Automatic,First Owner,Diesel,Sedan,2023-11-23 08:41:45.026721396,0.9240000000000421,com_reclamacao,0.9240000000000421,0.9240000000000421,
11577,2011,1399,61000,70.0,5.0,20.0,3.1,12392,3.104800000000001,Hyderabad,Third Party insurance,Manual,First Owner,Diesel,Hatchback,2023-11-23 09:22:20.903105876,0.004800000000000804,sem_reclamacao,0.004800000000000804,0.004800000000000804,
11578,2017,1199,45000,90.0,5.0,18.0,7.75,12393,7.558799999999999,Mumbai,Comprehensive,Manual,First Owner,Petrol,SUV,2023-11-23 10:02:56.779490356,0.19120000000000115,sem_reclamacao,-0.19120000000000115,,-0.19120000000000115
11579,2017,1591,29735,120.0,5.0,16.0,10.52,12394,10.096699999999991,Bangalore,Comprehensive,Automatic,First Owner,Petrol,Sedan,2023-11-23 10:43:32.655874832,0.4233000000000082,sem_reclamacao,-0.4233000000000082,,-0.4233000000000082
11580,2018,1969,47000,230.0,5.0,12.0,48.99,12395,47.84799999999992,Mumbai,Comprehensive,Automatic,First Owner,Diesel,SUV,2023-11-23 11:24:08.532259312,1.1420000000000812,com_reclamacao,-1.1420000000000812,,-1.1420000000000812
11581,2017,1197,42501,80.0,5.0,22.0,5.1,12396,5.177900000000006,Delhi,Third Party,Manual,First Owner,Petrol,Hatchback,2023-11-23 12:04:44.408643788,0.07790000000000674,sem_reclamacao,0.07790000000000674,0.07790000000000674,
11582,2020,1950,8500,200.0,5.0,12.0,46.0,12397,45.409400000000005,Delhi,Comprehensive,Automatic,First Owner,Petrol,Sedan,2023-11-23 12:45:20.285028268,0.5905999999999949,com_reclamacao,-0.5905999999999949,,-0.5905999999999949
11583,2021,999,20000,70.0,7.0,20.0,6.3,12398,6.560700000000002,Delhi,Third Party insurance,Manual,Second Owner,Petrol,MUV,2023-11-23 13:25:56.161412748,0.2607000000000026,sem_reclamacao,0.2607000000000026,0.2607000000000026,
11584,2020,1197,35772,80.0,5.0,18.0,5.98,12399,6.002700000000005,Kolkata,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-11-23 14:06:32.037797224,0.022700000000004827,sem_reclamacao,0.022700000000004827,0.022700000000004827,
11585,2010,998,60000,70.0,5.0,18.0,2.4,12400,2.146200000000002,Kolkata,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-11-23 14:47:07.914181704,0.2537999999999978,sem_reclamacao,-0.2537999999999978,,-0.2537999999999978
11586,2021,999,28306,110.0,5.0,16.0,11.64,12401,11.466799999999996,Hyderabad,Third Party insurance,Automatic,First Owner,Petrol,Sedan,2023-11-23 15:27:43.790566180,0.1732000000000049,sem_reclamacao,-0.1732000000000049,,-0.1732000000000049
11587,2015,1968,90000,140.0,5.0,18.0,14.0,12403,13.2964,Bangalore,Third Party insurance,Manual,First Owner,Diesel,SUV,2023-11-23 16:08:19.666950660,0.7035999999999998,com_reclamacao,-0.7035999999999998,,-0.7035999999999998
11588,2015,1197,53000,80.0,5.0,18.0,5.5,12404,5.0713,Pune,Comprehensive,Automatic,First Owner,Petrol,Hatchback,2023-11-23 16:48:55.543335136,0.4287000000000001,sem_reclamacao,-0.4287000000000001,,-0.4287000000000001
11589,2017,1198,39220,90.0,5.0,16.0,5.42,12405,5.685700000000001,Bangalore,Comprehensive,Automatic,First Owner,Petrol,Hatchback,2023-11-23 17:29:31.419719616,0.2657000000000007,sem_reclamacao,0.2657000000000007,0.2657000000000007,
11590,2017,1198,123152,80.0,6.0,26.0,4.51,12406,4.321099999999997,Chennai,Comprehensive,Manual,First Owner,Diesel,SUV,2023-11-23 18:10:07.296104096,0.18890000000000295,sem_reclamacao,-0.18890000000000295,,-0.18890000000000295
11591,2019,1799,63710,140.0,5.0,16.0,15.74,12407,15.023400000000004,Bangalore,Zero Dep,Automatic,First Owner,Petrol,Sedan,2023-11-23 18:50:43.172488572,0.7165999999999961,com_reclamacao,-0.7165999999999961,,-0.7165999999999961
11592,2014,998,72017,70.0,5.0,20.0,2.81,12408,2.8165000000000022,Kolkata,Comprehensive,Manual,Second Owner,Petrol,Hatchback,2023-11-23 19:31:19.048873052,0.006500000000002171,sem_reclamacao,0.006500000000002171,0.006500000000002171,
11593,2011,1496,57812,90.0,5.0,18.0,3.25,12409,3.116,Pune,Comprehensive,Manual,Second Owner,Petrol,Sedan,2023-11-23 20:11:54.925257528,0.1339999999999999,sem_reclamacao,-0.1339999999999999,,-0.1339999999999999
11594,2018,1498,90000,100.0,5.0,24.0,9.75,12410,9.234199999999998,Bangalore,Comprehensive,Manual,First Owner,Diesel,SUV,2023-11-23 20:52:30.801642008,0.5158000000000023,com_reclamacao,-0.5158000000000023,,-0.5158000000000023
11595,2017,1197,20448,80.0,5.0,18.0,6.18,12411,5.810100000000001,Gurgaon,Comprehensive,Manual,First Owner,Petrol,Hatchback,2023-11-23 21:33:06.678026488,0.36989999999999856,sem_reclamacao,-0.36989999999999856,,-0.36989999999999856
11596,2016,1197,63284,80.0,5.0,18.0,4.62,12412,5.002800000000002,Bangalore,Third Party insurance,Manual,First Owner,Petrol,Hatchback,2023-11-23 22:13:42.554410964,0.38280000000000225,sem_reclamacao,0.38280000000000225,0.38280000000000225,
11597,2017,1395,65000,150.0,5.0,16.0,24.5,12413,21.5042,Delhi,Third Party insurance,Automatic,Second Owner,Petrol,SUV,2023-11-23 22:54:18.430795444,2.995799999999999,com_reclamacao,-2.995799999999999,,-2.995799999999999
11598,2019,1498,89992,90.0,5.0,26.0,8.49,12414,8.058100000000007,Chandigarh,Zero Dep,Manual,First Owner,Diesel,Sedan,2023-11-23 23:34:54.307179920,0.4318999999999935,sem_reclamacao,-0.4318999999999935,,-0.4318999999999935
